Height,Weight
66.45775,134.571
67.25106,117.7898
68.36867,135.2021
68.58773000000001,148.6514
64.15953,112.875
68.69334,138.6052
68.72121,148.0597
67.7996,130.667
64.32884,109.5509
67.22785999999999,121.3151
70.60144,137.5583
68.79805999999999,135.2602
67.94924,120.2593
62.57873000000001,96.11534
68.41549,113.0067
69.01353,141.7589
65.74831,139.774
71.81629000000001,132.7127
69.37019000000001,119.1947
66.40565,115.9791
70.68741999999999,135.3749
66.25324,126.0192
68.71076,122.2045
67.26793,116.1981
69.09201999999999,146.6689
72.35308,139.6808
70.00383000000001,138.3081
65.98143,123.4941
66.13459,101.1344
69.87841999999999,138.22799999999998
66.66719,126.0355
66.89316,139.7169
68.49506,122.87899999999999
66.52004000000001,126.5041
67.96291,114.4191
66.29951,126.7682
70.03376999999999,120.3446
66.20352,107.0425
68.22162,124.1618
68.33014,132.5046
66.68585,130.3999
65.81999,112.6146
66.79436,119.7033
70.05224,115.3835
66.30360999999999,124.7241
65.92121999999999,121.5372
71.33496,138.7443
65.93791999999999,131.6449
66.80261,119.4744
67.88450999999999,127.7094
68.57765,124.3734
67.63851,131.859
67.44645,128.5003
70.78508000000001,132.6894
66.20549,114.1363
64.01756999999999,101.5315
69.51099,144.765
66.19759,100.7474
68.11399999999999,137.3945
68.89748,114.6844
66.08796,128.0759
65.69337,140.7693
66.84988,130.5163
68.13243,126.5235
65.85355,121.6208
66.46148000000001,111.3949
70.16892,135.7384
70.47648000000001,126.461
68.83991999999999,125.6376
68.16224,124.5737
69.75698,115.3657
67.07932,121.7021
66.45796,133.9175
68.10467,124.2443
70.18297,148.1467
71.06812,136.7636
66.12689,137.2242
63.7027,111.5551
72.22326,146.7823
68.74167,125.3766
64.83708,122.7266
67.87607,130.0423
67.37786,118.0533
65.1186,129.3106
69.23621999999999,125.7028
65.09076999999999,111.4222
70.31071999999999,126.3652
68.26941,129.7347
67.6398,137.9234
66.55938,122.7599
68.89766999999999,142.6513
67.73688,138.6194
69.4266,133.8572
69.1415,121.8042
70.88688,138.8487
67.4992,134.3789
67.48566,129.2513
65.80458,122.6509
69.4832,108.9489
64.95436,112.0785
66.4238,111.2181
67.79983,120.5562
70.35784,145.1015
65.93427,124.9365
72.14741,152.714
69.02285,141.9567
67.95237,114.0617
64.88273000000001,120.3929
66.88904000000001,108.9186
68.16320999999999,121.259
67.31487,126.8506
70.8218,138.0774
69.2295,125.0231
67.98989,116.7557
69.10378,147.7595
65.19866,114.6411
70.6943,130.9471
67.95665,141.4925
64.71795,110.6855
67.77693000000001,121.1735
66.65039,109.8503
68.66554000000001,114.5278
70.60726,141.8837
71.14676999999999,131.3756
66.39228,120.6284
66.31944,115.0054
68.59114,142.5636
69.32005,114.6814
69.02579,131.297
69.92045999999999,135.0288
69.21391,109.8219
70.50711,135.185
68.22468,122.0414
64.42053,125.1623
66.66605,121.3495
66.25686999999999,134.2611
69.05579,114.318
63.6611,101.3054
65.78795,140.3781
65.16658000000001,102.3367
68.15122,135.4779
69.38984,135.9126
65.78621,122.6126
68.2597,120.6736
69.52348,124.3154
68.04861,130.1638
65.09478,133.7183
67.92363,126.3504
67.96986,136.9789
68.83981999999999,125.9746
66.47793,119.8167
69.22774,128.9968
66.9221,132.8417
68.83985,120.0603
71.58499,167.8045
68.54065,137.9769
66.50759000000001,117.7984
69.98011,126.927
70.8198,122.0349
67.05275,127.4661
68.3326,143.762
68.9573,132.012
67.34255999999999,137.6082
71.28917,128.8965
68.7694,130.0066
68.12961999999999,126.3372
66.39811999999999,117.4012
65.23885,137.3238
66.44001,127.4717
70.93311,137.8625
67.31071999999999,128.5575
70.72584,130.6364
68.11148,126.04700000000001
68.46257,147.0739
68.0129,114.4355
66.96139000000001,131.5032
68.42376,127.3903
69.0915,127.5051
67.83572,130.7118
67.0104,116.4421
67.9803,132.8359
69.40901,140.1526
68.17666,143.5168
68.82236,122.6466
69.59401,120.2946
69.79599,139.6795
69.57154,123.7094
66.17371999999999,130.3693
68.56311,145.1008
68.00701,148.8339
68.20626999999999,120.9951
68.41835999999999,124.8028
66.87925,124.0546
67.17012,128.4136
67.01380999999999,134.9587
66.27923,122.9582
66.31152,128.7993
67.42453,129.8299
67.2625,129.1298
66.85661,115.8562
68.30887,119.1643
67.3835,146.1098
70.43141999999999,150.9456
69.94726,141.3873
69.17938000000001,135.8499
66.56538,116.9042
68.67971999999999,143.4218
64.81954,99.80369
70.49047,126.5028
68.10777,126.735
68.41481999999999,125.2798
68.2052,120.8053
64.71503,133.1455
65.65007,114.6888
70.11281,133.7564
66.9713,122.9566
67.37563,124.9457
70.20955,119.9669
65.60368000000001,117.7954
65.99327,126.8598
64.12510999999999,114.9245
67.89782,113.589
69.76854,126.3972
66.68039,123.661
71.3082,129.1532
68.92387,153.6931
70.98201999999999,137.4036
70.09326,121.8786
68.2703,123.8796
68.43097,130.4136
67.48521,122.9673
65.28618,124.4946
69.12615,128.2417
70.05579,135.7679
66.26599,121.7592
67.66476999999999,126.609
67.29123,137.2435
68.77873000000001,118.0382
69.70939,137.5337
70.67985999999999,141.8843
69.66769000000001,139.9762
67.15104000000001,132.4239
68.98937,135.7329
67.42939,124.1274
67.78729,137.1755
64.43099000000001,145.4739
67.67702,121.8942
69.99401,132.7112
69.71816,117.6143
69.41796,133.882
64.96373,123.9581
67.53047,132.6457
69.31009,129.1492
66.40906,134.3405
68.40781,128.4416
66.74614,114.8763
67.0559,124.9848
69.04014000000001,111.9708
69.84443,135.6318
68.11787,109.8296
67.96710999999999,127.1728
64.26845,109.7383
66.38069,113.3612
69.65186,141.0062
67.50995,111.4264
68.59905,149.7418
65.38762,113.4099
69.75399999999999,139.7871
66.40135,122.4853
69.97896,119.6409
69.31752,133.77200000000002
65.80662,144.3102
66.85982,140.6987
70.3717,135.4761
66.50564,129.2973
66.29807,121.9226
70.79659000000001,138.0529
66.9188,143.6876
67.86452,101.8559
69.26225,135.6449
63.83449,115.8313
68.60409,127.3747
67.03402,123.9735
67.39559,119.7485
65.21454,131.9907
68.28765,126.7902
69.10579,128.4257
68.35335,130.4412
68.07781999999999,127.7648
67.84151999999999,132.4672
65.28594,127.6072
68.1933,122.6322
67.74053,114.4872
67.04758000000001,123.7627
131.4137,148.1053
68.82866,119.50299999999999
68.43030999999999,126.7202
64.88056999999999,112.4524
70.71452,129.2147
68.29645,126.0144
68.57851,128.5564
65.66804,101.8834
68.35718,126.9565
68.30827,121.8879
67.97439,114.88799999999999
65.44622,110.3052
66.41683,135.3551
67.76647,107.941
70.12719,112.8635
66.45294,119.4764
67.25909,132.5905
67.90183,140.1277
65.12246999999999,118.1968
70.54615,137.335
67.93419,127.8738
68.4073,131.5761
68.0543,125.3733
66.81613,125.5772
71.46481999999999,156.69799999999998
66.1986,130.4507
67.78284000000001,131.1426
65.98122,137.0717
71.18172,119.8668
66.63714,107.6969
65.21006,108.4938
72.02198,145.489
67.73998,130.4849
66.80834,118.4648
69.82781,151.5249
69.066,134.8918
67.74345,130.8209
69.05112,112.3061
65.9683,104.3853
69.13584,129.2356
67.40930999999999,130.2442
67.92429,130.3329
68.87862,122.1128
70.78535,147.0279
67.94063,116.9758
68.55731,124.1189
67.95809,143.184
67.14299,124.7983
66.31973,135.487
69.86703,123.4288
70.34806999999999,128.6677
68.33013000000001,118.3628
69.25117,126.0558
69.50442,119.8007
64.7488,136.3069
71.18038,136.9996
68.20414,136.4564
67.20821,138.9231
68.09340999999999,129.9965
67.57946,133.9151
66.36966,121.0705
70.44008000000001,115.5771
69.59612,118.1955
73.18845,141.6274
64.8038,114.1008
63.38823000000001,116.9479
68.42439,122.0094
68.20645999999999,130.3053
68.47766,124.3275
68.13698000000001,109.9892
66.5642,120.0656
71.6742,142.782
67.05255,128.7431
68.85466,117.8856
68.65248000000001,122.2601
64.16886,110.911
67.16001,142.7395
65.06853000000001,123.8455
69.67259,136.5818
67.28347,135.4397
69.90543000000001,129.4083
66.39269,113.8244
69.0075,132.1928
68.90949,128.4623
66.02741,108.1906
68.22004,130.7162
70.8693,136.1507
64.98984,117.714
67.12295,119.9848
67.83454,123.3862
70.74203,140.0149
64.27586,103.4251
68.62938,125.9597
71.83546,129.9557
69.13802,124.1999
69.14398,135.7985
69.86294000000001,123.7869
68.0071,122.3199
64.28003000000001,119.2213
64.80749,98.27368
68.44135,137.1619
67.33811,118.3226
66.23568,111.8243
65.38226,135.7816
69.70013,127.6917
70.21141,131.4104
67.25972,127.8096
68.19324,126.6439
69.34903,127.2285
70.82621999999999,136.3402
68.95895,145.2939
66.35313000000001,123.3383
67.70155,113.0354
66.01281999999999,126.4426
64.67146,121.8473
65.26196,116.2627
64.32105,126.3531
68.19311,114.3672
70.63372,138.5337
67.32160999999999,137.0611
69.07423,134.9462
67.38292,112.8386
66.9492,110.6838
69.37345,135.2223
67.17327,128.3909
64.82297,113.3591
69.74365999999999,131.9008
69.05523000000001,122.8494
68.52816999999999,119.1168
65.77416,135.7006
70.49365999999999,129.384
71.53026,135.0245
68.16348,110.3596
70.15896,153.1741
68.67804,141.0451
64.07479000000001,118.5714
65.63973,99.81515
67.91190999999999,129.3775
67.775,146.1935
69.18616999999999,132.9471
68.01384,131.7207
62.48941,117.7949
67.96079,127.3995
67.82376,134.2977
66.92886,111.18299999999999
67.39775,134.5976
67.41853,143.8567
66.08383,118.2815
69.40233,119.7774
68.42976,124.3332
68.65284,126.7226
67.71085,110.5105
66.92357,113.5576
67.28097,128.3507
67.60200999999999,132.2953
69.39435999999999,120.7939
66.10454,113.4298
68.63883,129.8796
66.93124,119.3294
66.52195999999999,134.1469
64.39478000000001,118.0702
67.87061,127.3809
70.43200999999999,121.1751
70.40373000000001,118.6765
68.88718,127.3501
69.10625999999999,124.0148
69.20993,131.5479
66.95676999999999,127.1894
68.55278,139.2787
67.34935,121.2197
70.08442,146.126
66.55493,120.4965
68.39771999999999,134.5794
69.17551,127.7031
67.88832,130.9674
69.23136,151.7222
66.39321,136.1953
66.29156,129.0251
69.27871999999999,133.8416
67.04849,123.7323
66.08908000000001,120.447
65.40789000000001,106.4048
64.41176,100.5481
68.99911,147.0279
63.96038000000001,98.96049000000001
67.25019,111.6628
70.13072,138.9752
73.11393000000001,154.7801
68.46228,135.4161
69.36312,131.0502
64.95313,113.1035
66.01722,106.2152
66.2941,114.7051
70.67693,125.1185
67.33243,135.8197
63.68425,127.6135
67.05485999999999,125.9922
71.57334,125.7925
70.74414,149.5795
67.90413000000001,123.895
70.23876,134.9732
66.42801999999999,143.3147
68.27668,120.5478
69.23481,132.964
66.24127,124.8096
71.24159,150.798
64.23066999999999,106.6067
68.13972,129.562
70.5219,138.8618
68.80228000000001,123.557
71.47939000000001,122.5102
66.25554,117.2567
67.65893,125.1901
66.24544,118.1862
69.4015,117.9695
63.68623,124.7147
67.70352,117.4804
64.58855,97.81631999999999
67.90312,121.7761
69.31825,132.5327
68.78074000000001,133.8886
65.16747,103.7879
67.39659,123.8458
64.41103000000001,100.447
71.47445,139.9332
66.08010999999999,114.2059
69.12359000000001,127.9635
70.18251,142.0535
69.52844,149.3159
65.45636,124.7121
72.1365,133.2988
64.01521,112.954
66.94399,121.8452
70.76624,129.2601
67.1248,127.1223
70.91403000000001,137.6657
69.05991999999999,96.98373000000001
68.87014,132.286
70.56427,139.1888
68.74068,140.9494
66.04751,133.5623
71.5113,131.3287
67.61109,131.3793
67.65123,120.4534
69.26124,130.3283
68.05308000000001,111.5429
70.66922,120.3896
63.44163,115.5336
66.15659000000001,114.6908
68.17945999999999,146.4593
67.26248000000001,122.2184
69.54205,135.2309
68.23248000000001,117.6804
68.37902,133.9223
63.64125,112.1593
71.46636,141.1508
69.26616,140.8013
69.24025,155.7611
67.95744,121.5092
66.88315,123.9898
69.59355,130.8852
70.21228,136.9528
66.76888000000001,109.2297
67.03536,134.7424
72.72333,135.6775
71.27091999999999,149.2486
70.04236999999999,120.8985
67.30938,125.4023
70.92362,142.0399
70.86617,136.8164
71.16906,125.1008
71.27803,126.8942
69.02346,134.2947
70.32898,142.0952
64.65613,110.0386
68.30144,116.1683
68.02501,129.2719
69.54645,135.4922
69.66515,120.5153
66.61978,120.8916
70.70351,144.7056
66.84578,123.4342
66.91022,104.7945
70.46769,117.2765
67.7792,125.5647
65.6698,107.2109
66.92797,132.8552
66.83788,142.0706
66.2109,125.9366
71.51674,137.7854
69.25899,127.4162
66.38181999999999,128.5337
67.98866,103.9803
69.10656999999999,121.7137
66.93244,128.6671
68.78738,111.3942
71.69889,127.9976
71.58625,155.8226
70.22459,123.7852
67.80333,129.0836
66.99804,141.1636
66.69938,126.4284
67.81841999999999,107.4346
65.52188000000001,102.8837
66.26517,112.6468
66.61055999999999,132.1592
69.2276,135.7117
69.76883000000001,131.289
67.25415,126.2261
71.94325,146.1599
70.42889,131.4166
69.14838,135.2424
66.35698000000001,117.5543
67.72308000000001,120.2195
69.32816,144.6047
67.18685,119.0143
64.98016,128.0163
69.50140999999999,131.0541
66.21749,117.7252
66.87048,146.4228
67.26666999999999,110.8618
68.84698,118.8636
69.64577,137.3837
68.42511,127.5529
66.12824,130.6234
66.50649,118.7096
68.22237,117.7128
70.89546999999999,132.2301
66.49191,129.8035
65.92614,110.2858
70.60162,133.4747
69.90771,125.1461
68.17237,135.0448
67.93822,114.7389
67.26702,127.2478
70.93422,134.1138
65.43279,132.7763
68.50404,136.0545
65.32412,124.1597
67.15876999999999,124.869
64.08903000000001,104.5371
64.87852,119.36399999999999
68.06381999999999,112.3071
67.85512,138.274
68.69451,136.9217
71.83913000000001,138.6279
72.68296,134.195
72.97709,129.5139
68.69341999999999,111.9045
68.68038,125.2037
70.61549000000001,135.1449
68.58312,133.3172
67.87132,122.0944
67.36301,133.484
70.012,125.7454
71.00838,140.3572
69.54254,153.5616
67.29908,126.9459
68.91619,133.2555
66.98198000000001,110.6282
67.52526999999999,131.6131
68.68913,153.1047
68.0705,145.1079
65.34666999999999,106.6298
68.27458,129.4259
68.43948,138.6668
68.63517,125.4484
65.9169,115.5298
68.75506999999999,121.4015
67.50336,121.0915
67.35686,119.5916
68.74911,123.4175
65.82688,125.1802
63.663830000000004,100.9581
66.73418000000001,123.5122
68.7669,121.9292
63.50261999999999,115.3714
67.76649,125.1451
68.57621999999999,123.7199
69.26441,135.5441
69.68345,122.2247
68.79655,124.5403
71.45548000000001,149.4462
67.08221,107.51899999999999
66.30983,107.8446
67.05289,130.3873
66.69178000000001,112.7728
67.73043,122.5769
68.00003000000001,137.312
66.63813,102.5589
65.65274000000001,108.26700000000001
69.22019,113.4516
67.98772,113.4182
69.89944,143.3529
67.47588,118.6167
70.73881999999999,133.249
67.09517,127.4636
64.63916,124.0617
65.95318,114.1656
70.34111,131.5517
65.08001,117.1925
67.01531999999999,127.5686
67.44816,140.1632
64.62935999999999,114.2821
67.18611999999999,128.9279
69.1269,125.3568
67.48529,111.7304
68.60783,133.3954
66.35991,111.3237
67.23519,123.6025
68.10568,124.4485
64.73949,138.3973
68.29833,127.7477
69.22544,131.9046
68.59662,142.6983
66.28389,120.2258
66.43058,112.2964
64.0014,116.3801
67.44234,152.4923
65.15728,102.1984
65.33919,112.9692
65.70654,130.7918
64.35914,112.2244
65.57652,126.7799
71.05843,136.3315
67.23561,122.0408
65.16695,110.5248
69.84415,152.3574
66.61845,124.8794
67.50831,150.5015
66.40241999999999,124.3254
69.02896,123.8979
69.10557,149.6609
72.09527,135.252
67.11737,127.7587
71.75284,138.0633
66.32216,123.6735
68.59531,128.7746
67.84571,129.0955
69.33815,118.5346
66.37335999999999,122.3126
66.26652,110.3988
64.87171,132.5079
67.92885,109.6037
70.33507,153.9626
66.34491,120.7221
68.64508000000001,137.0787
67.34987,120.2499
69.2373,132.8112
67.997,142.6499
67.77190999999999,116.9825
70.25823000000001,146.4642
67.55181,129.5468
68.46141999999999,123.4447
66.27821,118.7967
67.16134,128.4656
70.74503,127.2149
64.41245,130.2909
69.93806,135.9627
66.89486,141.925
69.35583000000001,129.5942
70.31031,115.0746
65.16672,108.6499
66.13636,116.5107
69.9459,118.4187
65.77942,130.5573
65.37241999999999,123.4043
67.52532,112.6009
65.66027,130.1065
68.08438000000001,125.6412
70.20405,141.2656
68.09138,126.8049
69.8622,130.7656
71.2364,165.4348
67.73715,118.1487
68.97119,139.1271
65.20052,116.3499
68.44766,143.05200000000002
69.85374,123.8261
68.53738,133.8745
67.83017,131.8549
66.23250999999999,127.9094
65.89304,115.48700000000001
65.6772,121.1499
66.76883000000001,136.4819
69.74835999999999,122.1892
66.02269,110.8825
67.8839,142.7609
67.9508,132.0453
68.08386,129.7618
67.34271,116.0603
68.1341,112.7088
70.01101,140.5868
67.81576,132.5872
71.44931,152.6402
66.86293,132.6471
66.96378,97.03296
70.86922,142.2524
66.07424,124.2275
63.1202,131.0273
66.13073,123.7088
68.49757,128.567
67.64703,126.1548
64.13542,111.5291
65.18415,111.5203
65.28989,102.8829
66.93899,130.9771
69.76519,131.7523
70.14971,131.6752
69.76427,128.3103
66.79975999999999,111.8919
64.24878000000001,111.8224
66.26231999999999,130.8118
67.36842,140.4376
69.54224,136.2962
70.7088,135.0448
68.30583,107.0114
68.77584,115.0584
64.57222,110.4544
70.37127,131.4099
65.67011,126.3269
70.20753,146.1756
64.77025,121.1153
71.3765,137.7634
67.69573000000001,141.5469
67.51762,124.1185
67.19765,137.8119
67.1093,133.0114
69.1917,123.958
69.15525,119.1435
69.86536,121.2642
66.32885999999999,127.9168
67.86215,121.1058
68.27113,116.4098
65.76944,126.6246
67.92933000000001,130.5733
71.2216,123.3636
66.91199999999999,119.4482
67.41402,131.0606
67.22463,119.8691
68.55060999999999,134.7133
70.89052,141.621
64.97357,100.993
67.54977,115.0079
69.25733000000001,147.6032
68.42616,141.9304
66.83894000000001,128.7245
69.12521,123.8116
65.94202,126.6764
69.15548000000001,137.3675
66.63132,130.1165
69.7449,122.1703
68.182,125.3675
63.34895,108.9061
65.91937,120.2951
68.34026,117.7427
69.17936999999999,147.5066
65.73096,124.0377
65.25774,137.7447
66.95904,117.1612
67.46686,102.788
64.5303,109.287
68.22274,106.3999
69.74043,149.3723
66.82473,115.1647
66.7667,106.6478
66.60791,104.4031
66.22166999999999,106.6763
66.96213,126.4268
70.45353,144.5438
71.72731,127.6123
69.12425999999999,136.6216
68.64719000000001,125.4496
65.7677,112.6545
69.92728000000001,137.5083
66.95014,131.6857
68.99774000000001,143.0834
71.31319,127.6948
65.88245,131.4081
68.39531,117.7972
69.5689,133.7194
69.82927,127.2561
67.95272,111.2289
68.98352,133.42700000000002
65.59897,111.5773
66.58067,146.9392
67.7046,133.8558
69.99146999999999,144.8165
69.95446,121.3657
69.13713,129.0169
67.36034000000001,123.4454
64.50896999999999,104.6736
64.64068,112.5689
69.21305,134.9969
70.40988,141.6769
68.39681999999999,130.6472
69.95437,150.2712
67.70414,129.5662
70.21315,143.1277
71.55881,140.8115
65.74844,118.1262
65.92318,115.5208
68.39851,139.0805
67.13346999999999,117.7219
69.06374,113.4222
69.31381999999999,107.9401
68.40244,130.7315
66.16601,109.7068
68.7271,134.0751
67.8651,100.6523
65.13709,103.7386
68.3908,128.9968
69.0989,140.9024
70.78829,116.0327
66.82614000000001,103.8567
68.51919000000001,135.0276
63.42416,115.1669
68.67133000000001,138.4376
68.69668,141.5566
68.74929,132.1818
67.80121,149.1847
66.66077,133.2206
65.65456999999999,125.0592
67.32239,123.0962
65.64744,135.0891
66.16885,115.675
68.84435,129.7317
70.3845,132.3889
64.15154,121.0638
65.93081,121.1675
66.42939,124.7448
63.81449,119.4379
68.51883000000001,132.3252
70.23493,125.7225
68.61403,133.7697
68.03872,136.8378
69.29088,122.7787
71.26954,135.0683
64.91601,110.2655
67.18613,124.0557
70.79073000000001,125.8297
69.88144,129.0521
66.10857,122.8552
70.34043,129.3487
70.71954000000001,128.7553
68.49864000000001,113.5357
64.68471,118.1635
67.81336,125.1218
67.32677,116.7349
70.80715,139.2165
68.27181,133.8987
67.79985,144.0007
70.24363000000001,127.7861
69.0627,108.916
68.64605999999999,109.8435
68.43749,122.3513
66.564,118.0219
68.73434,132.5926
70.34988,131.2347
68.32146999999999,132.9566
68.85217,150.0004
70.0906,138.4704
71.53276,125.8273
68.42484,131.4501
68.58043,122.8021
68.58863000000001,121.4833
66.78851999999999,125.8598
71.05294,140.8371
67.87961,119.2717
68.17244000000001,135.1764
70.42742,141.1003
67.19885,119.4295
68.59893000000001,123.1239
68.32595,117.3794
65.62714,121.2559
70.04301,154.9343
68.38119,122.0905
67.52926,126.9393
68.10619,124.0167
65.46141,108.8987
67.06246,128.834
65.34267,129.1537
70.5704,130.5011
72.34839000000001,157.8066
60.27836,110.1138
67.61855,103.0198
71.49569,144.1566
68.74794,124.4705
69.91849,135.1641
65.19504,112.8648
68.38231999999999,126.0162
67.25518000000001,122.1221
68.93483,127.7623
68.44699,123.1308
66.32658,132.9695
69.33376,117.9713
67.53281,125.2872
70.46549,125.7753
66.48216,114.7755
65.5645,124.9968
68.55190999999999,136.3553
69.95594,139.5419
69.92062,140.3966
67.83218000000001,133.3225
67.42913,130.3175
66.70177,124.9376
70.21284,122.9461
67.96958000000001,126.7309
67.92194,120.0718
68.80637,134.3642
69.10289,139.7602
70.25784,123.1635
66.35824000000001,122.6852
66.29874000000001,118.2763
69.23979,134.1059
69.96459,123.4101
70.33325,130.2675
67.8791,123.0713
69.80115,140.0347
71.85087,149.4641
68.86095,135.3824
68.57876,148.3076
68.22504,142.7289
65.79375999999999,113.9473
69.42855,137.6963
69.73313,128.2394
66.27846,96.95428000000001
70.91261,149.4527
69.76864,138.425
66.6929,123.4958
67.84359,138.9076
69.76751,123.4689
70.53941999999999,148.3832
68.88231999999999,134.5561
67.76694,132.0017
69.68007,115.6036
70.30176999999999,114.5099
68.39681,131.135
68.67559,137.2308
67.25836,113.6762
68.33766,135.9751
68.73640999999999,133.9187
69.74424,135.1867
66.69188,119.4333
62.52876,108.1177
65.53571,117.10600000000001
66.18274,115.6559
69.41864,117.3108
67.08846,119.7923
65.80637,134.2886
70.23935,147.1002
65.33009,112.1983
65.74455,121.3022
68.90467,126.1829
69.09536,121.7585
68.01171,130.9674
67.90225,120.5844
67.34009,123.8478
66.46165,108.9752
66.75233,134.2032
70.18221,120.1313
66.7024,122.7568
67.3595,128.4038
69.08157,123.6703
70.2507,132.496
69.6539,138.9897
68.02248,139.3765
69.56277,127.1687
68.46777,137.1892
67.83868000000001,124.7676
65.61421999999999,107.7261
69.45527,139.142
66.28291,126.9862
67.56837,129.8583
70.12988,120.9723
68.93421,124.3325
68.81879,126.6826
65.99333,130.4177
66.81007,127.9307
67.94457,124.4599
71.4938,145.451
65.07798000000001,131.2823
69.62029,137.4994
67.5144,139.3524
68.40947,134.8715
66.00603000000001,110.5781
68.33191,123.6727
67.87778,112.5046
68.97539,119.726
68.35379,130.8928
67.18885,139.5173
64.66663,125.7713
70.8471,141.3167
65.85219000000001,123.4676
65.77447,117.2936
67.52969,133.6229
67.40883000000001,137.1679
66.12206,126.2247
67.61112,133.3822
65.59254,128.3061
66.38916,121.0049
68.18774,121.2644
66.10401999999999,112.9015
67.64820999999999,122.4457
66.43868,125.0148
63.50433,117.6413
67.40581,140.1673
68.88553,144.6597
64.19131999999999,109.6336
64.87451,124.6717
67.55913000000001,128.8533
71.62406999999999,143.172
67.8134,121.2207
67.20623,127.9349
67.80391999999999,114.6993
67.19869,130.2931
67.85377,109.7363
66.70262,128.6075
72.60211,142.884
68.85807,120.9967
69.56765,121.9698
66.10458,120.3264
67.18370999999999,132.8096
71.11644,128.7753
70.62083,144.7966
66.12419,120.1358
68.95687,150.6544
65.39463,119.9506
70.83034,134.1303
68.86758,132.4712
68.49492,132.0698
72.26615,149.0804
65.71143000000001,105.5179
67.46158,105.7427
68.12008,114.3532
69.77291,140.5532
67.17396,104.8758
69.58187,149.3951
64.85647,112.4751
66.92813000000001,113.5514
66.84465,116.7548
66.43222,115.7098
70.39773000000001,142.9501
69.64527,112.6102
67.05199,112.1167
66.43058,144.3144
67.29006,127.7941
67.97572,123.5864
68.42735,105.5294
66.59713,131.487
68.31497,130.6901
64.94728,106.985
68.8079,138.3584
71.29561,144.5436
66.60855,110.2896
71.44829,138.6818
69.38521999999999,126.5717
69.28534,138.3463
67.09518,104.3434
66.14265999999999,127.4558
65.73548000000001,122.9376
68.80922,119.2303
66.25755,123.4953
67.38101,118.9634
65.25753,123.4155
67.71714,114.8697
65.88163,125.7726
65.66445999999999,123.9655
66.97416,129.4752
68.27905,114.2066
66.07261,114.2463
67.56389,110.8099
67.94376,116.0348
64.40307,105.3112
69.2191,123.4273
67.70481,140.9132
65.15201,129.0039
67.30379,135.3481
66.98384,114.4659
69.82319,148.0173
67.17432,120.4157
69.29115,129.6002
67.82581,130.5398
66.40623000000001,132.3121
67.73226,124.3289
69.2642,139.6425
69.89742,126.3862
69.27103000000001,112.6904
70.4306,118.9721
64.2193,110.3825
66.07677,121.521
68.1361,124.7791
64.23356,105.3489
65.91925,119.0062
69.39355,138.3937
67.73392,125.8656
69.48989,129.9777
67.33814,132.0128
66.07833000000001,126.8215
65.98334,117.0051
66.44921,124.4335
69.69715,147.0065
67.12772,133.4775
66.57638,129.6103
68.47646,159.4214
66.73179,124.7975
69.19577,145.74200000000002
68.83063,124.7159
66.97412,114.544
68.3347,118.5872
67.80615,125.4137
68.84585,118.6805
66.41209,123.1756
70.29823,112.5476
69.26533,146.1078
66.6775,112.6632
67.20009,134.6615
66.72465,123.5835
68.44556999999999,117.5098
68.83239,124.6579
69.08936,140.3997
67.16286,116.5837
67.39555,132.9801
66.28334,116.9799
68.24699,117.2319
64.78907,113.6457
64.50572,106.10799999999999
70.29401,136.8676
65.22176999999999,110.3999
65.86641,123.509
66.10418,99.16114
68.80487,119.6668
69.24299,131.5827
66.09521,110.0727
71.18037,150.4801
68.1098,124.4662
68.53379,134.3146
63.70189,109.2781
66.46061,122.5196
68.8741,127.0227
66.09188,142.6998
65.6822,134.6381
68.95243,126.92200000000001
67.89356,122.4413
64.73621999999999,110.5326
68.01956,107.7515
69.49761,128.5874
65.30787,115.544
70.31537,115.9457
67.79292,120.1893
66.2732,114.6297
68.62718000000001,152.5129
69.24794,125.3082
66.17435,127.7298
68.1089,100.4395
68.11469,101.8313
70.97341,139.3387
69.87424,132.6157
71.52707,147.3411
68.44659,129.7181
66.41665,144.0879
67.10768,120.6801
69.32189,138.5631
68.39004,118.9528
65.45785,129.6689
72.09267,137.1995
67.60688,133.6038
66.92747,122.0855
70.1229,116.8609
69.09843000000001,127.5529
67.41743000000001,122.34299999999999
69.45134,128.3776
66.41985,105.8868
65.69863000000001,114.4188
65.31739,130.3437
64.80359,122.8058
68.13705,133.89600000000002
70.08693000000001,130.9994
64.03690999999999,107.6519
67.33761,118.6397
71.8434,136.2137
69.1154,118.8989
65.39820999999999,90.24255
65.70756999999999,135.8894
69.66027,116.0218
68.84382,133.186
65.39271,101.6976
70.31721999999999,134.6496
69.19909,136.7189
66.2882,100.3062
66.12228,119.4939
68.15335999999999,121.0773
67.44349,122.0805
66.41455,112.3032
65.35315,103.4902
69.30320999999999,137.4465
67.12751,150.4042
69.30029,139.6598
69.11462,123.185
69.26369,129.9973
66.93177,107.3342
70.80801,126.0434
66.77405999999999,135.7989
65.86587,126.4569
66.72211,121.3037
64.44234,116.1346
69.67413,135.2951
64.92036999999999,107.1751
67.63239,133.8608
68.70454000000001,137.8656
68.82445,111.7483
68.93421,113.9161
70.01339,139.3902
71.44878,119.4079
66.91364,126.6312
68.4292,122.169
68.45391,113.4185
65.33618,119.0882
71.88803,147.8657
68.62216,135.2735
68.10589,115.1755
65.49264000000001,129.8366
66.33612,125.7748
69.07199,143.9889
68.76916999999999,131.4778
